filename,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Romance,Thriller
388862.jpg,1,0,0,0,0,0,0,0,0
93387.jpg,1,0,0,0,0,0,0,0,0
10670.jpg,1,0,0,0,0,0,0,0,0
98344.jpg,1,0,0,0,0,1,0,0,0
26205.jpg,1,0,0,0,0,0,0,0,0
40435.jpg,1,0,0,0,0,0,0,0,0
480465.jpg,1,0,0,0,0,0,0,0,0
308160.jpg,1,0,0,0,0,0,0,0,0
569594.jpg,1,0,0,0,0,0,0,0,0
15785.jpg,1,1,0,0,0,0,0,0,0
334372.jpg,1,0,0,0,0,0,0,0,0
447404.jpg,1,0,0,0,0,0,1,0,0
759507.jpg,1,0,0,0,0,0,0,0,0
300425.jpg,1,0,0,0,0,0,0,0,0
531597.jpg,1,0,0,0,0,0,0,0,1
697843.jpg,1,0,0,0,0,0,0,0,0
442845.jpg,1,0,0,0,0,0,0,0,0
39207.jpg,1,0,0,0,0,0,0,0,0
21220.jpg,1,0,0,0,0,0,0,0,0
845343.jpg,1,0,0,0,0,0,0,0,0
31594.jpg,1,0,0,0,0,0,0,0,0
623409.jpg,1,0,0,0,0,0,0,0,0
606599.jpg,1,0,0,0,0,0,0,0,0
28983.jpg,1,0,0,0,0,0,0,0,0
24230.jpg,1,0,0,0,0,0,0,0,0
4857.jpg,1,0,0,0,0,0,0,0,0
492684.jpg,1,0,0,0,0,0,0,0,0
24351.jpg,1,0,0,0,0,0,0,0,0
260063.jpg,1,0,0,0,0,0,0,0,0
496274.jpg,1,0,0,0,0,0,0,0,0
116613.jpg,1,0,0,0,0,0,0,0,0
31623.jpg,1,0,0,0,0,0,0,0,0
16820.jpg,1,0,0,0,0,0,0,0,0
431808.jpg,1,0,0,0,0,0,0,0,0
543033.jpg,1,0,0,0,0,0,0,0,0
97512.jpg,1,0,0,0,0,0,0,0,0
516700.jpg,1,0,0,0,0,0,0,0,0
63721.jpg,1,0,0,0,0,0,0,0,0
54007.jpg,1,1,0,0,0,0,0,0,0
9874.jpg,1,0,0,0,0,0,0,0,0
221731.jpg,1,0,0,0,0,0,0,0,0
9423.jpg,1,0,0,0,0,0,0,0,0
12613.jpg,1,0,0,0,0,0,0,0,0
14011.jpg,1,0,0,0,0,0,0,0,0
354857.jpg,1,0,0,0,0,0,0,0,0
587030.jpg,1,0,0,0,0,0,0,0,0
22590.jpg,1,0,0,0,0,0,0,0,0
212262.jpg,1,0,0,0,0,0,0,0,0
872542.jpg,1,0,0,0,0,0,0,0,1
40740.jpg,1,0,0,0,0,0,0,0,0
213015.jpg,1,0,0,0,0,0,0,0,0
11028.jpg,1,0,0,0,0,0,0,0,0
48417.jpg,1,0,0,0,0,0,0,0,0
442133.jpg,1,0,0,0,0,0,0,0,0
32517.jpg,1,0,0,0,0,0,0,0,0
22314.jpg,1,0,0,0,0,0,0,0,0
21332.jpg,1,0,0,0,0,0,0,0,0
36555.jpg,1,0,0,0,0,0,0,0,0
40180.jpg,1,0,0,0,0,0,0,0,0
727097.jpg,1,0,0,0,0,0,0,0,0
28678.jpg,1,0,0,0,0,0,0,0,0
551115.jpg,1,0,0,0,0,0,0,0,1
11606.jpg,1,0,0,0,0,0,0,0,1
39751.jpg,1,0,0,0,0,0,0,0,0
111509.jpg,1,0,0,0,0,0,0,0,0
389231.jpg,1,0,0,0,0,0,0,0,0
20968.jpg,1,0,0,0,1,0,0,0,0
588285.jpg,1,0,0,0,0,0,1,0,0
163879.jpg,1,0,0,0,1,0,0,0,0
156054.jpg,1,0,0,0,0,0,1,0,0
551499.jpg,1,0,0,0,0,0,0,0,0
39002.jpg,1,0,0,0,0,0,0,0,0
382751.jpg,1,0,0,0,0,0,0,0,0
30289.jpg,1,0,0,0,0,0,0,0,0
1205021.jpg,1,0,0,0,0,0,0,0,0
550093.jpg,1,0,0,0,0,0,0,0,0
28019.jpg,1,0,0,0,0,0,0,0,0
67203.jpg,1,0,0,0,0,0,0,0,0
40223.jpg,1,0,0,0,0,0,0,0,0
250551.jpg,1,0,0,0,0,0,0,0,0
2911.jpg,1,0,0,0,0,0,0,0,0
375290.jpg,1,0,0,0,0,0,0,0,0
695973.jpg,1,0,0,0,0,0,0,0,0
37134.jpg,1,0,0,0,0,0,0,0,0
180651.jpg,1,0,0,0,0,0,0,0,0
30814.jpg,1,0,0,0,0,0,0,0,0
1161406.jpg,1,0,0,0,0,0,0,0,0
38187.jpg,1,0,0,0,0,0,0,0,0
75930.jpg,1,1,0,0,0,0,0,0,0
856742.jpg,1,0,0,0,0,0,0,0,0
15975.jpg,1,0,0,0,0,0,0,0,0
19257.jpg,1,0,0,0,0,0,0,0,0
717192.jpg,1,0,0,0,0,1,0,0,0
13612.jpg,1,0,0,0,0,0,0,0,0
31297.jpg,1,0,0,0,0,0,0,0,0
45408.jpg,1,0,0,0,0,0,0,0,1
40095.jpg,1,0,0,0,0,0,0,0,0
30618.jpg,1,0,0,0,0,0,0,0,0
442065.jpg,1,0,0,0,0,0,0,0,0
258750.jpg,1,0,0,0,0,0,0,0,0
6058.jpg,1,0,0,0,0,0,0,0,0
429471.jpg,1,0,0,0,0,0,0,0,0
19096.jpg,1,0,0,0,0,0,0,0,0
65374.jpg,1,0,0,1,0,0,0,0,0
39158.jpg,1,0,0,0,0,0,0,0,0
357390.jpg,1,0,0,0,0,0,0,0,0
20848.jpg,1,0,0,0,0,0,0,1,0
398826.jpg,1,0,0,0,0,0,0,0,0
50341.jpg,1,0,0,0,0,0,0,0,0
978436.jpg,1,0,0,0,0,0,0,0,0
20304.jpg,1,0,0,0,0,0,0,0,0
256092.jpg,1,0,0,0,0,0,0,0,0
71142.jpg,1,0,0,0,0,0,0,0,0
486606.jpg,1,0,0,0,0,0,0,0,0
51422.jpg,1,0,0,0,0,0,0,0,0
254304.jpg,1,0,0,0,0,0,0,0,0
572802.jpg,1,1,0,0,0,0,1,0,0
187391.jpg,1,0,0,0,0,0,0,0,0
1025576.jpg,1,0,0,0,0,0,0,0,0
1943.jpg,1,0,0,0,0,0,0,0,0
84729.jpg,1,0,0,0,0,0,0,0,0
61666.jpg,1,0,0,0,0,0,0,0,0
291851.jpg,1,0,0,0,0,0,0,0,0
913689.jpg,1,0,0,0,0,0,0,0,0
2926.jpg,1,0,0,0,0,0,0,0,0
7459.jpg,1,0,0,0,0,0,0,0,0
1121575.jpg,1,0,0,0,0,0,0,0,0
11286.jpg,1,0,0,0,0,0,0,0,0
15417.jpg,1,0,0,0,0,0,0,0,0
360249.jpg,1,0,0,0,0,0,0,0,0
10173.jpg,1,0,0,0,0,0,0,0,0
1157049.jpg,1,0,0,0,0,0,0,0,0
44092.jpg,1,0,0,0,0,0,0,0,0
396450.jpg,1,0,0,0,1,0,0,0,0
6038.jpg,1,0,0,0,0,0,0,0,0
10628.jpg,1,0,0,0,0,0,0,0,0
7516.jpg,1,0,0,0,0,0,0,0,0
59965.jpg,1,0,0,0,0,0,0,0,0
965244.jpg,1,0,0,0,0,0,0,0,0
44865.jpg,1,0,0,0,0,0,0,0,0
10798.jpg,1,0,0,0,0,0,0,0,0
1152797.jpg,1,0,0,0,1,0,0,0,0
154501.jpg,1,0,0,0,0,0,0,0,0
799155.jpg,1,0,0,0,0,0,0,0,1
329833.jpg,1,1,0,0,0,0,0,0,0
11968.jpg,1,1,0,0,1,0,0,0,0
49021.jpg,1,1,0,0,0,0,0,0,0
19545.jpg,1,1,0,0,0,0,0,0,0
62206.jpg,1,1,0,0,0,0,0,0,0
42360.jpg,1,1,0,0,0,0,0,0,0
785985.jpg,1,0,0,0,0,0,0,0,0
9705.jpg,1,0,0,0,0,0,0,0,0
9826.jpg,1,1,0,0,0,0,0,0,0
172.jpg,1,1,0,0,0,0,0,0,0
48138.jpg,1,0,0,0,0,0,0,0,0
150.jpg,1,0,0,0,1,1,0,0,0
331446.jpg,1,0,0,0,0,0,0,0,0
755679.jpg,1,1,0,0,0,0,0,0,0
17997.jpg,1,0,0,0,0,0,0,0,0
89486.jpg,1,0,0,0,1,0,0,0,0
849777.jpg,1,0,0,0,0,0,0,0,0
91759.jpg,1,0,0,0,1,0,0,0,0
161403.jpg,1,0,0,0,1,0,0,0,0
35963.jpg,1,0,0,0,0,0,0,0,0
48301.jpg,1,0,0,0,0,0,0,0,0
471968.jpg,1,0,0,0,0,0,0,0,0
25716.jpg,1,0,0,0,0,0,0,0,0
581526.jpg,1,0,0,0,1,0,0,0,0
758902.jpg,1,0,0,0,0,0,0,1,0
10620.jpg,1,0,0,0,0,0,0,0,0
195590.jpg,1,0,0,0,0,0,0,0,0
38594.jpg,1,0,0,0,0,0,0,0,0
16638.jpg,1,0,0,0,0,0,0,0,0
377447.jpg,1,0,0,0,0,0,0,0,0
1647.jpg,1,0,0,0,0,0,0,0,0
71883.jpg,1,0,0,0,0,0,0,0,0
13807.jpg,1,0,0,0,1,0,0,0,0
10090.jpg,1,0,0,0,0,0,0,0,0
85311.jpg,1,0,0,0,0,0,0,0,0
32049.jpg,1,0,0,0,0,0,0,0,1
414719.jpg,1,0,0,0,0,0,0,0,0
40644.jpg,1,0,0,0,0,0,0,0,0
26718.jpg,1,0,0,0,0,0,0,0,0
571446.jpg,1,0,0,0,0,0,0,0,0
568637.jpg,1,0,0,0,0,0,0,0,0
176241.jpg,1,0,0,0,0,0,0,0,0
5917.jpg,1,0,0,0,0,0,0,0,0
822264.jpg,1,0,0,0,0,0,0,0,0
3054.jpg,1,0,0,0,0,0,0,0,0
454650.jpg,1,0,0,0,0,0,0,0,0
57585.jpg,1,0,0,0,0,0,0,0,0
10916.jpg,1,0,0,0,0,0,0,0,0
932420.jpg,1,0,0,0,1,0,0,0,0
50374.jpg,1,0,0,0,0,0,0,0,0
434724.jpg,1,0,0,0,0,0,0,0,0
74623.jpg,1,0,0,0,0,0,0,0,0
47822.jpg,1,0,0,0,0,0,0,0,0
52728.jpg,1,0,0,0,0,0,0,0,0
35381.jpg,1,0,0,0,0,0,0,0,0
49849.jpg,1,0,0,0,0,0,0,0,0
11955.jpg,1,0,0,0,0,0,0,0,0
45932.jpg,1,0,0,0,0,0,0,0,0
735919.jpg,1,0,0,1,0,0,0,0,0
11795.jpg,1,0,0,0,0,0,0,0,0
136080.jpg,1,0,0,0,0,0,0,0,0
645489.jpg,1,0,0,0,0,0,0,0,0
36728.jpg,1,0,0,0,0,0,1,0,0
375872.jpg,1,0,0,0,0,0,0,0,0
30771.jpg,1,0,0,0,0,0,0,0,0
109425.jpg,1,0,0,0,0,0,0,0,0
89125.jpg,1,0,0,0,0,0,0,0,0
47628.jpg,1,0,0,0,0,0,0,0,0
778946.jpg,1,0,0,0,0,0,0,0,0
3176.jpg,1,0,0,0,0,0,0,0,0
10252.jpg,1,0,0,0,0,0,0,0,0
76654.jpg,1,0,0,0,0,0,0,0,0
25182.jpg,1,0,0,0,0,0,0,0,0
33642.jpg,1,0,0,0,1,0,0,0,0
20525.jpg,1,0,0,0,0,0,0,0,0
845781.jpg,1,0,0,0,0,0,0,0,0
271969.jpg,1,0,0,0,0,0,0,0,0
9967.jpg,1,0,0,0,0,0,0,0,0
9727.jpg,1,0,0,0,1,0,0,0,0
9597.jpg,1,0,0,0,1,0,0,0,0
621914.jpg,1,0,0,0,0,0,0,0,0
262848.jpg,1,0,0,0,0,0,0,0,0
1036956.jpg,1,0,0,0,0,0,0,0,0
485811.jpg,1,0,0,0,0,0,0,0,0
588073.jpg,1,0,0,0,1,0,0,0,0
17386.jpg,1,0,0,0,0,0,0,0,0
25624.jpg,1,0,0,0,0,0,0,0,0
493006.jpg,1,0,0,0,1,0,0,0,0
13722.jpg,1,0,0,0,0,0,0,0,0
11228.jpg,1,0,0,0,0,0,0,0,1
9288.jpg,1,0,0,0,0,0,1,0,0
19959.jpg,1,0,0,0,0,0,0,0,1
37821.jpg,1,0,0,0,0,0,0,0,1
8845.jpg,1,0,0,0,0,0,0,0,1
592834.jpg,1,0,0,0,0,0,0,0,0
12289.jpg,1,0,0,0,0,0,0,0,0
10413.jpg,1,0,0,0,0,0,0,0,0
20662.jpg,1,0,0,0,0,0,0,0,0
685274.jpg,1,0,0,0,0,0,0,0,0
241848.jpg,1,0,0,0,0,0,0,0,0
119283.jpg,1,0,0,0,0,0,0,0,0
6341.jpg,1,0,0,0,0,0,0,0,0
25769.jpg,1,0,0,0,0,0,0,0,0
254011.jpg,1,1,0,0,0,0,0,0,0
373067.jpg,1,0,0,0,0,0,0,0,0
427433.jpg,1,0,0,0,0,0,0,0,0
1249358.jpg,1,0,0,0,0,0,0,0,0
806746.jpg,1,0,0,0,0,0,0,0,0
32008.jpg,1,0,0,0,0,0,0,0,0
12273.jpg,1,0,0,0,0,0,0,0,0
59500.jpg,1,0,0,0,0,0,0,0,0
49530.jpg,1,0,0,0,0,0,0,0,0
491854.jpg,1,0,0,0,0,0,0,0,0
76341.jpg,1,0,0,0,0,0,0,0,0
198663.jpg,1,0,0,0,0,0,0,0,0
845861.jpg,1,0,0,0,0,1,0,0,0
637649.jpg,1,0,0,0,0,0,0,0,0
1155089.jpg,1,0,1,0,0,0,0,0,0
1053592.jpg,1,0,0,0,0,1,0,0,0
1211957.jpg,1,0,0,0,0,0,0,0,0
816741.jpg,1,0,0,0,0,0,0,0,0
842675.jpg,1,0,0,0,0,1,0,0,0
920081.jpg,1,0,0,0,0,0,0,0,0
566525.jpg,1,1,0,0,0,0,0,0,0
124352.jpg,1,0,0,0,0,0,0,0,0
179883.jpg,1,0,0,1,0,0,1,0,0
41317.jpg,1,0,0,0,0,0,0,0,0
94603.jpg,1,0,0,1,0,0,1,0,0
89593.jpg,1,0,0,0,0,0,1,0,0
107412.jpg,1,0,0,0,0,0,0,0,0
48944.jpg,1,0,0,0,0,0,0,0,0
30617.jpg,1,0,0,0,0,0,0,0,0
540247.jpg,1,0,0,0,0,0,0,0,0
408323.jpg,1,0,0,0,0,0,0,0,0
55472.jpg,1,0,0,0,0,0,0,0,0
14355.jpg,1,1,0,0,0,0,0,0,0
382638.jpg,1,0,0,0,0,0,0,0,0
9515.jpg,1,0,0,1,1,0,0,0,0
195752.jpg,1,1,0,0,0,0,0,0,0
94818.jpg,1,0,0,0,0,0,0,0,0
21106.jpg,1,0,0,0,1,0,0,0,0
853332.jpg,1,0,0,0,0,0,0,0,0
33029.jpg,1,0,0,0,0,0,0,0,0
39952.jpg,1,0,0,0,1,0,0,0,0
26011.jpg,1,0,0,0,0,0,0,0,0
157887.jpg,1,0,0,0,0,0,0,0,0
225145.jpg,1,0,0,0,0,0,0,0,0
257447.jpg,1,0,0,0,0,0,0,0,0
14937.jpg,1,0,0,0,1,0,0,0,0
563309.jpg,1,0,0,0,0,0,0,0,0
413780.jpg,1,0,0,0,0,0,0,0,0
134048.jpg,1,0,0,0,0,0,0,0,0
433121.jpg,1,0,0,0,0,0,0,0,0
88107.jpg,1,0,0,0,0,0,0,0,0
61537.jpg,1,0,0,0,0,0,0,0,0
108221.jpg,1,0,0,0,0,0,0,0,0
388757.jpg,1,0,0,0,0,0,0,0,0
257514.jpg,1,0,0,0,0,0,0,0,0
45507.jpg,1,0,0,0,0,0,0,0,0
69399.jpg,1,0,0,0,0,0,0,0,0
247954.jpg,1,0,0,0,0,0,0,0,0
387470.jpg,1,0,0,0,0,0,0,0,0
1007430.jpg,1,0,0,0,0,0,0,0,0
36567.jpg,1,0,0,0,0,0,0,0,0
185640.jpg,1,0,0,0,0,0,0,0,0
77250.jpg,1,0,0,0,0,0,0,0,0
847266.jpg,1,0,0,0,0,0,0,0,0
940551.jpg,1,1,1,1,0,0,0,0,0
53657.jpg,1,0,0,0,0,0,0,0,0
44699.jpg,1,0,0,0,0,0,0,0,0
417413.jpg,1,0,0,0,0,0,0,0,0
11818.jpg,1,0,0,0,0,0,0,0,0
656858.jpg,1,0,0,0,0,0,0,0,1
197481.jpg,1,0,0,0,0,0,0,0,0
67347.jpg,1,0,0,0,0,0,1,0,0
630737.jpg,1,0,0,0,0,0,0,0,0
221536.jpg,1,0,0,0,0,0,0,0,0
31334.jpg,1,0,0,0,0,0,0,0,0
541487.jpg,1,0,0,0,0,0,0,0,0
9362.jpg,1,0,0,0,0,0,0,0,0
241435.jpg,1,0,0,0,0,0,0,0,0
626412.jpg,1,1,0,0,0,0,0,0,0
458897.jpg,1,1,0,0,0,0,0,0,0
39144.jpg,1,1,1,0,0,0,0,0,0
72387.jpg,1,0,0,0,0,0,0,0,0
11667.jpg,1,1,0,0,0,0,0,0,0
391757.jpg,1,0,0,0,0,0,0,0,0
18491.jpg,1,0,1,0,0,0,0,0,0
330459.jpg,1,1,0,0,0,0,0,0,0
846433.jpg,1,0,0,0,0,1,0,0,0
12437.jpg,1,0,0,0,0,0,0,0,0
589761.jpg,1,1,0,0,0,1,0,0,0
808396.jpg,1,0,0,0,0,0,0,0,0
1035806.jpg,1,0,0,0,0,0,0,0,0
158251.jpg,1,0,0,0,0,0,0,0,0
294793.jpg,1,0,0,0,0,0,0,0,0
2334.jpg,1,0,0,0,0,0,0,0,0
407887.jpg,1,0,0,0,0,0,0,0,0
9691.jpg,1,0,0,0,0,0,0,0,0
178.jpg,1,0,0,0,0,0,0,0,0
404733.jpg,1,0,0,0,0,0,0,0,0
10329.jpg,1,1,0,0,0,0,0,0,0
1094319.jpg,1,0,0,0,0,0,0,0,0
9562.jpg,1,1,0,0,0,0,0,0,0
449992.jpg,1,0,0,0,0,0,0,0,0
433422.jpg,1,1,0,0,0,0,0,0,0
38155.jpg,1,0,0,0,0,0,1,0,0
12100.jpg,1,0,0,0,0,0,0,0,0
40390.jpg,1,0,0,0,0,0,0,0,0
11647.jpg,1,0,0,0,0,0,0,0,0
49526.jpg,1,0,0,0,0,0,0,0,0
359628.jpg,1,0,0,0,0,0,0,0,0
2440.jpg,1,0,0,0,0,0,0,0,0
13291.jpg,1,0,0,0,0,0,0,0,0
2086.jpg,1,0,0,0,0,0,0,0,0
18631.jpg,1,0,0,0,0,0,0,0,0
6951.jpg,1,0,0,0,0,0,0,0,0
367206.jpg,1,0,0,0,0,0,0,0,0
632592.jpg,1,0,0,0,0,0,0,0,0
222041.jpg,1,0,0,0,0,0,0,0,0
1011985.jpg,1,1,1,1,0,0,0,0,0
146465.jpg,1,0,0,0,0,0,0,0,0
415007.jpg,1,0,0,0,0,0,0,0,0
65989.jpg,1,0,0,0,0,0,0,0,0
5845.jpg,1,0,0,0,0,0,0,0,0
316900.jpg,1,0,0,0,0,0,0,0,0
497796.jpg,1,0,0,0,0,0,0,0,0
430988.jpg,1,0,0,0,0,0,1,0,0
1109086.jpg,1,0,0,0,0,0,0,0,0
78681.jpg,1,0,0,0,0,0,0,0,0
237728.jpg,1,0,0,0,0,0,0,0,0
26156.jpg,1,1,0,0,0,0,0,0,0
85215.jpg,1,0,0,0,0,0,0,0,0
1019638.jpg,1,0,0,0,0,0,0,0,0
31600.jpg,1,0,0,0,0,0,0,0,0
63350.jpg,1,0,0,0,0,0,0,0,0
227878.jpg,1,0,0,0,0,0,0,0,0
24829.jpg,1,0,0,0,0,0,0,0,0
664286.jpg,1,0,0,0,0,0,0,0,0
188205.jpg,1,0,0,0,0,0,0,0,0
132001.jpg,1,0,0,0,0,0,0,0,0
401650.jpg,1,0,0,0,0,0,0,0,0
30526.jpg,1,0,0,0,0,0,0,0,0
128406.jpg,1,0,0,0,0,0,0,0,0
51471.jpg,1,0,0,0,0,0,0,0,0
618907.jpg,1,0,0,0,0,0,0,0,0
15152.jpg,1,0,0,0,0,0,0,0,0
445252.jpg,1,0,0,0,0,0,0,0,0
1059.jpg,1,0,0,0,0,1,0,0,0
13493.jpg,1,0,0,0,0,0,0,0,0
12253.jpg,1,0,0,0,0,0,0,0,0
357940.jpg,1,0,0,0,0,0,0,0,0
209504.jpg,1,0,0,0,0,0,0,0,0
12259.jpg,1,0,0,0,0,0,0,0,0
168676.jpg,1,0,0,0,0,0,0,0,0
498448.jpg,1,0,0,0,0,1,0,0,0
347111.jpg,1,0,0,0,0,0,0,0,0
23834.jpg,1,0,0,0,0,0,0,0,0
21191.jpg,1,0,0,0,0,0,0,0,0
104237.jpg,1,0,0,0,0,0,0,0,0
18555.jpg,1,0,0,0,0,0,0,0,0
28422.jpg,1,0,0,0,0,0,0,0,0
448847.jpg,1,0,0,0,1,0,0,0,0
373877.jpg,1,0,0,0,0,0,0,0,0
46443.jpg,1,0,0,0,0,0,0,0,0
18426.jpg,1,0,0,0,0,0,0,0,0
10770.jpg,1,0,0,0,0,0,0,0,0
467342.jpg,1,0,0,0,0,0,0,0,0
848890.jpg,1,0,0,0,0,0,0,0,0
889741.jpg,1,0,0,0,0,1,0,0,0
56427.jpg,1,1,0,0,0,0,0,0,0
32031.jpg,1,0,0,0,0,0,0,0,0
1126131.jpg,1,0,0,0,0,0,0,0,0
485942.jpg,1,0,1,0,0,0,0,0,0
38558.jpg,1,0,0,0,1,0,0,0,1
121828.jpg,1,0,0,0,1,0,0,0,0
201619.jpg,1,0,0,0,0,0,0,0,0
70903.jpg,1,0,0,0,0,0,0,0,0
575754.jpg,1,0,0,0,0,0,0,0,0
610150.jpg,1,0,0,0,0,0,0,0,0
861.jpg,1,0,0,0,0,0,0,0,0
1216299.jpg,1,0,0,0,0,0,0,0,0
25964.jpg,1,0,0,0,1,0,0,0,0
124294.jpg,1,0,0,0,0,0,0,0,0
199420.jpg,1,0,0,0,0,0,0,0,0
10167.jpg,1,0,0,0,1,0,0,0,0
1452.jpg,1,0,0,0,0,0,0,0,0
463319.jpg,1,0,0,0,0,1,0,0,0
86161.jpg,1,0,0,0,0,0,0,0,0
28346.jpg,1,0,0,0,0,0,0,0,0
37048.jpg,1,0,0,0,0,0,0,0,0
34813.jpg,1,0,0,0,0,0,0,0,0
1915.jpg,1,0,0,0,0,0,0,0,0
599335.jpg,1,0,0,0,0,0,0,0,0
27281.jpg,1,0,0,0,0,0,0,0,0
25682.jpg,1,0,0,0,0,0,0,0,0
155017.jpg,1,0,0,0,0,0,0,0,0
930750.jpg,1,0,0,0,0,0,0,0,0
526894.jpg,1,0,0,0,0,0,0,0,0
478160.jpg,1,0,0,0,0,0,0,0,0
49261.jpg,1,0,0,0,0,0,0,0,0
27329.jpg,1,0,0,0,0,0,0,0,0
617499.jpg,1,0,0,0,0,0,0,0,0
113582.jpg,1,0,0,0,0,0,0,0,0
27031.jpg,1,0,0,0,0,1,0,0,0
594130.jpg,1,0,0,0,0,0,0,0,0
84160.jpg,1,0,0,0,0,0,0,0,0
40025.jpg,1,0,0,0,0,0,0,0,0
71579.jpg,1,0,0,0,0,0,0,0,0
38652.jpg,1,0,0,0,0,0,0,0,0
366924.jpg,1,0,0,0,0,0,0,0,0
15860.jpg,1,0,0,0,0,0,0,0,0
1227816.jpg,1,0,0,0,1,0,0,0,1
17897.jpg,1,1,0,0,0,0,0,0,0
607844.jpg,1,0,0,0,0,0,0,0,0
93837.jpg,1,0,0,1,0,0,0,0,0
8373.jpg,1,1,0,0,0,0,0,0,0
17653.jpg,1,1,0,0,0,0,0,0,0
18667.jpg,1,0,0,0,0,0,0,0,0
20379.jpg,1,0,0,0,0,1,0,0,0
481879.jpg,1,0,0,0,0,0,0,0,0
