filename,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Romance,Thriller
1895.jpg,1,1,0,0,0,0,0,0,0
44251.jpg,1,0,1,0,0,0,0,0,0
7485.jpg,1,0,0,0,0,1,0,0,1
1924.jpg,1,1,0,0,0,0,0,0,0
20526.jpg,1,1,0,0,0,0,0,0,0
81188.jpg,1,1,1,0,0,0,1,0,0
81005.jpg,1,1,0,0,0,1,1,0,0
76163.jpg,1,1,0,0,0,0,0,0,1
54138.jpg,1,1,0,0,0,0,0,0,0
457332.jpg,1,1,0,1,0,0,0,0,1
1250.jpg,1,0,0,0,0,0,1,0,1
475946.jpg,1,0,1,0,0,0,0,0,0
296.jpg,1,0,0,0,0,0,0,0,1
832074.jpg,1,0,0,0,0,0,0,0,0
51620.jpg,1,0,0,0,0,0,0,0,1
24752.jpg,1,0,1,0,0,0,0,0,0
207932.jpg,1,0,0,0,0,0,0,0,1
415842.jpg,1,0,0,0,0,0,0,0,1
492008.jpg,1,0,0,0,0,1,0,0,0
64686.jpg,1,0,0,0,0,1,1,0,0
1036561.jpg,1,0,0,0,0,0,1,0,1
141052.jpg,1,1,0,0,0,0,0,0,0
1057001.jpg,1,0,0,0,0,1,0,0,1
554972.jpg,1,0,0,0,1,0,0,0,1
551271.jpg,1,0,0,0,0,1,0,0,0
979275.jpg,1,0,0,0,1,0,0,0,1
316042.jpg,1,0,0,0,0,1,0,0,1
68818.jpg,1,1,0,0,0,0,0,0,0
10999.jpg,1,1,0,0,0,0,0,0,1
1498.jpg,1,1,0,1,0,0,0,0,0
8982.jpg,1,0,0,0,1,1,0,0,1
38669.jpg,1,1,0,0,0,1,0,0,1
417644.jpg,1,0,0,1,1,0,0,0,0
11412.jpg,1,0,0,0,1,0,0,0,1
9945.jpg,1,0,0,0,0,0,1,0,0
857879.jpg,1,1,0,0,0,0,0,0,0
9802.jpg,1,1,0,0,0,0,0,0,1
9542.jpg,1,0,0,0,0,0,0,0,1
873972.jpg,1,0,0,0,0,0,0,0,0
56288.jpg,1,0,0,1,0,0,0,0,0
11713.jpg,1,0,0,0,0,1,0,0,1
136400.jpg,1,0,0,1,1,0,0,0,0
2119.jpg,1,1,0,0,0,1,0,0,0
1072589.jpg,1,0,0,0,0,0,0,1,1
514999.jpg,1,0,0,1,0,0,0,0,0
1493.jpg,1,0,0,1,1,0,0,0,0
166680.jpg,1,1,0,0,0,1,0,0,0
9361.jpg,1,1,0,0,0,1,0,1,0
82.jpg,1,0,0,0,1,0,0,0,1
13939.jpg,1,0,0,0,1,1,0,0,0
1062482.jpg,1,0,0,0,0,0,0,0,0
2135.jpg,1,1,0,0,0,0,0,0,0
268531.jpg,1,0,1,1,0,0,0,0,0
831946.jpg,1,1,0,0,0,0,0,0,1
500919.jpg,1,0,0,0,1,0,0,0,1
569094.jpg,1,1,1,0,0,0,0,0,0
23446.jpg,1,1,1,0,0,0,0,0,0
691.jpg,1,1,0,0,0,0,0,0,1
144288.jpg,1,1,1,0,0,1,1,0,0
1221960.jpg,1,0,0,0,0,0,0,0,0
8007.jpg,1,0,0,0,0,1,0,0,1
9056.jpg,1,0,0,0,1,0,0,0,1
9651.jpg,1,1,0,0,0,0,1,0,0
9562.jpg,1,1,0,0,0,0,0,0,0
25676.jpg,1,0,0,1,0,1,0,0,0
200085.jpg,1,1,0,0,0,0,0,0,0
619329.jpg,1,0,0,0,0,1,0,0,0
1428.jpg,1,0,0,0,0,1,0,0,0
16931.jpg,1,1,0,0,0,0,0,0,1
8068.jpg,1,0,0,0,1,0,0,0,1
55846.jpg,1,0,0,0,1,0,0,0,1
916.jpg,1,0,0,0,1,1,0,1,1
961.jpg,1,1,0,1,0,0,0,0,0
10216.jpg,1,0,0,0,0,0,0,0,0
1911.jpg,1,1,0,0,0,0,0,0,0
178809.jpg,1,0,0,0,0,0,0,0,1
1104844.jpg,1,0,1,0,0,1,0,0,0
873126.jpg,1,1,0,0,1,0,0,0,1
997391.jpg,1,0,0,0,0,1,0,0,0
49021.jpg,1,1,0,0,0,0,0,0,1
894169.jpg,1,0,0,0,1,0,0,0,0
9462.jpg,1,0,0,0,1,0,0,0,0
205775.jpg,1,1,0,0,0,1,0,0,1
270774.jpg,1,0,0,1,0,0,0,0,1
29427.jpg,1,0,0,0,0,0,0,0,0
592508.jpg,1,0,0,0,1,0,0,0,1
903.jpg,1,0,0,0,1,1,0,0,0
75674.jpg,1,0,0,0,0,0,0,0,1
1049951.jpg,1,0,0,0,0,0,0,0,0
560016.jpg,1,0,0,0,0,0,0,0,1
606402.jpg,1,1,0,0,1,0,0,0,1
217993.jpg,1,0,1,0,0,0,0,0,0
10540.jpg,1,0,0,0,0,0,0,0,0
379291.jpg,1,1,1,1,0,0,0,0,0
176983.jpg,1,1,1,0,0,0,1,0,0
169934.jpg,1,0,1,0,0,0,0,0,0
139862.jpg,1,0,0,0,0,1,0,0,0
560144.jpg,1,0,0,0,0,0,0,0,0
76589.jpg,1,0,1,0,0,0,0,0,0
13648.jpg,1,0,1,0,0,0,0,0,0
2140.jpg,1,0,0,0,1,0,0,0,1
1266.jpg,1,0,0,0,1,1,0,0,1
663558.jpg,1,0,1,0,0,0,1,0,0
8373.jpg,1,1,0,0,0,0,0,0,0
10877.jpg,1,0,0,0,1,0,0,0,1
10017.jpg,1,0,0,0,0,0,0,0,0
558449.jpg,1,1,0,0,0,0,0,0,0
373571.jpg,1,0,0,0,0,0,0,0,0
634492.jpg,1,0,0,0,0,0,1,0,0
125249.jpg,1,1,0,0,1,0,0,0,1
1121575.jpg,1,1,1,0,0,0,0,0,0
13836.jpg,1,1,0,0,0,0,1,0,1
7549.jpg,1,0,0,0,0,1,0,0,0
78049.jpg,1,1,0,0,0,1,1,0,0
675327.jpg,1,0,0,0,0,0,0,0,0
10775.jpg,1,0,0,0,1,0,0,0,1
239529.jpg,1,0,1,0,0,0,0,0,1
11205.jpg,1,0,0,1,1,0,0,1,0
659676.jpg,1,0,1,1,0,0,0,0,0
485811.jpg,1,0,0,0,0,0,0,0,0
512901.jpg,1,0,0,0,0,0,1,0,0
76649.jpg,1,1,0,0,0,0,0,1,0
10861.jpg,1,0,0,0,0,0,0,0,1
1007401.jpg,1,0,1,0,0,0,1,0,0
1124127.jpg,1,0,0,0,0,0,0,0,1
21519.jpg,1,0,0,1,0,0,0,0,0
11951.jpg,1,0,0,0,1,0,0,0,0
38543.jpg,1,1,0,0,0,0,0,1,0
33196.jpg,1,0,0,0,0,0,0,0,1
245473.jpg,1,0,0,0,0,0,0,1,0
1058949.jpg,1,0,0,0,1,0,0,0,1
72710.jpg,1,1,0,0,0,0,0,0,0
361743.jpg,1,0,0,0,0,1,0,0,0
290859.jpg,1,0,0,0,0,0,0,0,0
980489.jpg,1,1,0,0,0,1,0,0,0
345887.jpg,1,0,0,0,1,0,0,0,1
384521.jpg,1,0,0,0,0,0,0,0,0
120.jpg,1,1,0,0,0,0,1,0,0
588228.jpg,1,1,0,0,0,0,0,0,0
637649.jpg,1,0,0,0,1,0,0,0,1
359410.jpg,1,0,0,0,0,0,0,0,1
124905.jpg,1,0,0,0,0,1,0,0,0
944401.jpg,1,0,0,0,1,1,0,0,0
484641.jpg,1,0,0,0,0,0,0,0,1
188927.jpg,1,1,0,0,0,0,0,0,0
335977.jpg,1,1,0,0,0,0,0,0,0
271110.jpg,1,1,0,0,0,0,0,0,0
801691.jpg,1,0,0,0,0,0,0,0,0
855.jpg,1,0,0,0,0,0,0,0,0
9502.jpg,1,1,1,1,0,0,0,0,0
385687.jpg,1,0,0,0,1,0,0,0,1
177572.jpg,1,1,1,1,0,0,0,0,0
496450.jpg,1,0,1,0,0,0,1,1,0
545609.jpg,1,0,0,0,0,0,0,0,1
456740.jpg,1,1,0,0,0,0,1,0,0
982940.jpg,1,0,0,0,1,0,0,0,1
1094556.jpg,1,0,0,1,0,0,0,0,0
399579.jpg,1,1,0,0,0,0,0,0,0
19995.jpg,1,1,0,0,0,0,1,0,0
99861.jpg,1,1,0,0,0,0,0,0,0
1227816.jpg,1,0,0,0,1,0,0,0,1
929590.jpg,1,0,0,0,0,1,0,0,0
709.jpg,1,1,0,0,0,0,0,0,1
22450.jpg,1,0,0,0,0,0,0,0,0
1930.jpg,1,1,0,0,0,0,0,0,0
1248795.jpg,1,0,0,0,0,1,0,1,0
8077.jpg,1,0,0,0,0,0,0,0,0
646207.jpg,1,0,0,0,0,0,0,0,1
353491.jpg,1,0,0,0,0,0,1,0,0
630004.jpg,1,0,0,0,0,1,0,0,1
629176.jpg,1,0,0,0,1,0,0,0,0
1062807.jpg,1,1,1,1,0,0,0,0,0
406761.jpg,1,0,0,0,0,0,0,0,1
49521.jpg,1,1,0,0,0,0,0,0,0
718444.jpg,1,1,0,0,0,0,0,0,0
241848.jpg,1,0,0,0,0,0,0,0,1
155.jpg,1,0,0,0,1,1,0,0,1
280.jpg,1,0,0,0,0,0,0,0,1
1013240.jpg,1,0,0,0,1,1,0,0,1
442249.jpg,1,0,0,0,0,0,0,0,1
1865.jpg,1,1,0,0,0,0,1,0,0
667.jpg,1,1,0,0,0,0,0,0,1
61791.jpg,1,0,0,0,0,1,0,0,1
122.jpg,1,1,0,0,0,0,1,0,0
9423.jpg,1,0,0,0,0,0,0,0,0
675353.jpg,1,1,0,1,0,0,0,0,0
453395.jpg,1,1,0,0,0,0,1,0,0
359724.jpg,1,0,0,0,0,1,0,0,0
607.jpg,1,1,0,1,0,0,0,0,0
851925.jpg,1,0,0,0,0,0,0,0,0
843380.jpg,1,0,0,0,0,0,0,0,1
127585.jpg,1,1,0,0,0,0,0,0,0
1217409.jpg,1,0,0,1,0,0,0,0,0
869.jpg,1,1,0,0,0,0,0,0,1
678512.jpg,1,0,0,0,0,1,0,0,0
324857.jpg,1,1,1,0,0,0,0,0,0
285.jpg,1,1,0,0,0,0,1,0,0
697843.jpg,1,0,0,0,0,0,0,0,1
58.jpg,1,1,0,0,0,0,1,0,0
149.jpg,1,0,1,0,0,0,0,0,0
954.jpg,1,1,0,0,0,0,0,0,1
566525.jpg,1,1,0,0,0,0,1,0,0
140300.jpg,1,1,1,1,0,0,0,0,0
324552.jpg,1,0,0,0,1,0,0,0,1
581528.jpg,1,0,0,0,1,0,0,0,1
3604.jpg,1,1,0,1,0,0,0,0,0
293660.jpg,1,1,0,1,0,0,0,0,0
580489.jpg,1,1,0,0,0,0,0,0,0
635302.jpg,1,1,1,0,0,0,1,0,1
920081.jpg,1,0,0,0,0,0,0,0,0
564.jpg,1,1,0,0,0,0,1,0,0
1049574.jpg,1,0,0,0,0,0,0,0,1
333663.jpg,1,0,0,1,0,0,0,0,0
646.jpg,1,1,0,0,0,0,0,0,1
927107.jpg,1,0,0,0,0,0,0,0,1
47971.jpg,1,1,0,0,1,0,0,0,0
257344.jpg,1,0,0,1,0,0,0,0,0
603.jpg,1,0,0,0,0,0,0,0,0
823464.jpg,1,1,0,0,0,0,0,0,0
396535.jpg,1,1,0,0,0,0,0,0,1
39254.jpg,1,0,0,0,0,1,0,0,0
744.jpg,1,1,0,0,0,1,0,0,0
68726.jpg,1,1,0,0,0,0,0,0,0
848187.jpg,1,0,0,1,0,0,0,1,0
374720.jpg,1,0,0,0,0,1,0,0,0
2019.jpg,1,1,0,0,1,0,0,0,1
1223272.jpg,1,0,0,0,0,1,0,0,1
455980.jpg,1,0,0,1,0,0,0,0,0
284053.jpg,1,1,0,0,0,0,0,0,0
10589.jpg,1,0,0,1,1,1,0,0,0
891699.jpg,1,0,0,0,1,0,0,0,1
1183905.jpg,1,0,0,0,0,1,0,0,1
868759.jpg,1,0,0,1,0,0,0,1,0
1230393.jpg,1,1,1,0,0,0,1,0,0
32303.jpg,1,0,0,0,1,1,0,0,0
445651.jpg,1,1,0,0,0,1,0,0,0
76338.jpg,1,1,0,0,0,0,1,0,0
614930.jpg,1,0,1,1,0,0,0,0,0
865.jpg,1,0,0,0,1,0,0,0,1
298618.jpg,1,1,0,0,0,0,0,0,0
121.jpg,1,1,0,0,0,0,1,0,0
559.jpg,1,1,0,0,0,0,0,0,0
254.jpg,1,1,0,0,0,1,0,0,0
522162.jpg,1,0,0,0,0,1,0,0,0
177677.jpg,1,1,0,0,0,0,0,0,0
351286.jpg,1,1,0,0,0,0,0,0,1
1214314.jpg,1,0,0,0,0,0,0,0,0
348893.jpg,1,0,0,0,0,1,0,0,0
135397.jpg,1,1,0,0,0,0,0,0,1
865921.jpg,1,0,0,0,0,0,0,0,0
820232.jpg,1,0,1,0,0,0,1,0,0
522016.jpg,1,0,0,0,0,0,0,0,1
91314.jpg,1,1,0,0,0,0,0,0,0
951546.jpg,1,0,0,0,0,0,1,0,0
245891.jpg,1,0,0,0,0,0,0,0,1
228150.jpg,1,0,0,0,0,1,0,0,0
9739.jpg,1,0,0,0,1,0,0,0,0
207703.jpg,1,1,0,1,1,0,0,0,0
640146.jpg,1,1,0,0,0,0,0,0,0
10138.jpg,1,1,0,0,0,0,0,0,0
522938.jpg,1,0,0,0,0,1,0,0,1
10195.jpg,1,1,0,0,0,0,1,0,0
38055.jpg,1,0,1,1,0,0,0,0,0
98566.jpg,1,1,0,1,0,0,0,0,0
554600.jpg,1,0,0,0,0,1,0,0,0
791373.jpg,1,1,0,0,0,0,1,0,0
840326.jpg,1,1,0,0,0,0,0,0,0
102651.jpg,1,1,0,0,0,0,1,1,0
6950.jpg,1,0,0,0,0,1,0,0,1
290250.jpg,1,0,0,1,1,0,0,0,0
11.jpg,1,1,0,0,0,0,0,0,0
872542.jpg,1,0,0,0,0,0,0,0,1
882569.jpg,1,0,0,0,0,0,0,0,1
454626.jpg,1,0,0,1,0,0,0,0,0
939335.jpg,1,0,0,0,0,0,0,0,0
102382.jpg,1,1,0,0,0,0,0,0,0
38234.jpg,1,0,0,0,0,0,0,0,1
934194.jpg,1,0,0,0,0,0,0,0,1
528656.jpg,1,1,0,0,0,0,1,0,0
516486.jpg,1,0,0,0,0,1,0,0,0
609681.jpg,1,1,0,0,0,0,0,0,0
652.jpg,1,1,0,0,0,0,0,0,0
315837.jpg,1,0,0,0,0,1,0,0,0
260513.jpg,1,1,1,0,0,0,0,0,0
294254.jpg,1,1,0,0,0,0,0,0,1
168259.jpg,1,0,0,0,1,0,0,0,1
370172.jpg,1,1,0,0,0,0,0,0,1
500664.jpg,1,0,0,0,0,0,0,0,1
339964.jpg,1,1,0,0,0,0,0,0,0
594767.jpg,1,0,0,1,0,0,1,0,0
62177.jpg,1,1,1,1,0,0,1,0,0
577922.jpg,1,0,0,0,0,0,0,0,1
181808.jpg,1,1,0,0,0,0,0,0,0
458156.jpg,1,0,0,0,1,0,0,0,1
679.jpg,1,0,0,0,0,0,0,0,1
598387.jpg,1,1,1,0,0,0,1,0,0
49051.jpg,1,1,0,0,0,0,1,0,0
254128.jpg,1,0,0,0,0,1,0,0,1
7446.jpg,1,1,0,1,0,0,0,0,0
796185.jpg,1,1,0,0,0,1,0,0,0
8681.jpg,1,0,0,0,0,0,0,0,1
984324.jpg,1,0,0,0,0,0,0,0,1
1053592.jpg,1,0,0,0,0,1,0,0,1
406759.jpg,1,1,0,0,0,0,0,0,0
324852.jpg,1,1,1,1,0,0,0,0,0
324849.jpg,1,0,1,1,0,0,0,0,0
527774.jpg,1,1,1,0,0,0,1,0,0
1688.jpg,1,0,0,0,0,0,0,0,0
717930.jpg,1,0,0,0,0,0,0,0,1
710258.jpg,1,0,0,0,0,1,0,0,0
7555.jpg,1,0,0,0,0,0,0,0,1
49026.jpg,1,0,0,0,1,1,0,0,1
209112.jpg,1,1,0,0,0,0,1,0,0
166426.jpg,1,1,0,0,0,0,1,0,0
140607.jpg,1,1,0,0,0,0,0,0,0
181812.jpg,1,1,0,0,0,0,0,0,0
268.jpg,1,0,0,0,1,0,1,0,0
315011.jpg,1,0,0,0,0,0,0,0,0
877013.jpg,1,0,0,0,0,0,0,0,0
7299.jpg,1,0,0,0,0,0,0,0,1
960481.jpg,1,0,0,0,0,1,0,0,0
311324.jpg,1,1,0,0,0,0,1,0,0
218.jpg,1,0,0,0,0,0,0,0,1
1094844.jpg,1,0,0,0,0,0,0,0,0
10908.jpg,1,0,0,0,0,1,0,1,0
9659.jpg,1,1,0,0,0,0,0,0,1
283995.jpg,1,1,0,0,0,0,0,0,0
581726.jpg,1,0,0,0,0,0,0,0,1
9732.jpg,1,1,1,0,0,0,0,0,0
12244.jpg,1,1,1,0,0,0,0,0,1
390043.jpg,1,0,0,1,0,0,0,0,0
1734.jpg,1,1,0,0,0,0,1,0,0
524434.jpg,1,1,0,0,0,0,0,0,0
37834.jpg,1,0,0,1,0,0,0,0,0
965571.jpg,1,0,0,0,0,0,0,0,0
9980.jpg,1,0,0,0,0,0,0,0,0
504148.jpg,1,0,0,0,0,0,0,0,0
634521.jpg,1,1,0,0,0,1,1,0,1
333339.jpg,1,1,0,0,0,0,0,0,0
1103.jpg,1,0,0,0,0,0,0,0,0
816741.jpg,1,0,0,0,0,0,0,0,0
336843.jpg,1,1,0,0,0,0,0,0,1
536115.jpg,1,1,1,0,0,0,0,0,0
1017163.jpg,1,0,0,0,1,1,0,0,0
460465.jpg,1,1,0,0,0,0,1,0,0
38575.jpg,1,1,0,0,0,1,0,0,0
1573.jpg,1,0,0,0,0,0,0,0,1
755.jpg,1,0,0,0,1,0,0,0,1
98.jpg,1,1,0,0,0,1,0,0,0
38700.jpg,1,0,0,0,1,0,0,0,1
1220441.jpg,1,0,1,0,1,0,0,0,0
799710.jpg,1,0,0,0,1,0,0,0,0
9381.jpg,1,1,0,0,0,0,0,0,1
1209288.jpg,1,0,1,0,0,0,0,0,0
561.jpg,1,0,0,0,0,0,1,0,0
558144.jpg,1,0,0,1,1,0,0,0,0
937249.jpg,1,0,0,0,0,0,0,0,1
190859.jpg,1,0,0,0,0,0,0,0,0
24.jpg,1,0,0,0,1,0,0,0,0
567604.jpg,1,1,0,1,0,0,0,0,0
97.jpg,1,1,0,0,0,0,0,0,0
845861.jpg,1,0,0,0,0,1,0,0,0
305470.jpg,1,1,0,0,0,0,0,0,0
44833.jpg,1,1,0,0,0,0,0,0,1
7131.jpg,1,1,0,0,0,0,0,0,0
337339.jpg,1,0,0,0,1,0,0,0,1
320288.jpg,1,1,0,0,0,0,0,0,0
573435.jpg,1,0,0,0,1,0,0,0,1
75612.jpg,1,1,0,0,0,0,0,0,0
102899.jpg,1,1,0,0,0,0,0,0,0
131634.jpg,1,1,0,0,0,0,0,0,0
460458.jpg,1,0,0,0,0,0,0,0,0
348350.jpg,1,1,0,0,0,0,0,0,0
101.jpg,1,0,0,0,1,1,0,0,0
847.jpg,1,1,0,0,0,0,1,0,0
700.jpg,1,1,0,0,0,0,0,0,1
1948.jpg,1,0,0,0,1,0,0,0,1
299537.jpg,1,1,0,0,0,0,0,0,0
7191.jpg,1,0,0,0,0,0,0,0,1
646389.jpg,1,0,0,0,0,0,0,0,0
335988.jpg,1,1,0,0,0,0,0,0,0
300671.jpg,1,0,0,0,0,1,0,0,0
126963.jpg,1,0,1,0,0,0,0,0,0
9738.jpg,1,0,0,0,0,0,1,0,0
9362.jpg,1,0,0,1,0,0,0,0,0
615173.jpg,1,1,0,0,0,0,0,0,1
379149.jpg,1,0,0,0,0,0,0,0,1
969492.jpg,1,0,0,0,0,0,0,0,1
1724.jpg,1,1,0,0,0,0,0,0,0
82702.jpg,1,1,1,1,0,0,1,0,0
875104.jpg,1,1,0,0,0,1,0,0,0
1637.jpg,1,1,0,0,1,0,0,0,0
20181.jpg,1,0,0,0,0,1,0,0,0
604.jpg,1,1,0,0,0,0,0,0,1
75780.jpg,1,0,0,0,1,1,0,0,1
184315.jpg,1,1,0,0,0,0,0,0,0
193.jpg,1,1,0,0,0,0,0,0,1
240832.jpg,1,0,0,0,0,0,0,0,0
106.jpg,1,1,0,0,0,0,0,0,1
857700.jpg,1,0,0,0,0,0,0,0,0
27578.jpg,1,1,0,0,0,0,0,0,1
423204.jpg,1,0,0,0,0,0,0,0,1
335787.jpg,1,1,0,0,0,0,0,0,0
27582.jpg,1,0,0,0,1,0,0,0,1
11474.jpg,1,0,0,0,0,0,0,0,1
22907.jpg,1,0,0,0,1,1,0,0,1
138103.jpg,1,1,0,0,0,0,0,0,1
602223.jpg,1,0,0,0,0,0,0,0,1
284054.jpg,1,1,0,0,0,0,0,0,0
1011985.jpg,1,0,1,1,0,0,1,0,0
82675.jpg,1,0,0,0,1,0,0,0,1
23728.jpg,1,1,0,1,0,0,0,0,0
17585.jpg,1,0,0,0,0,0,0,0,1
1083862.jpg,1,0,1,0,0,0,0,0,0
449443.jpg,1,0,0,0,1,0,0,0,1
1495.jpg,1,1,0,0,0,1,0,0,0
1027073.jpg,1,0,0,0,0,0,0,0,1
610150.jpg,1,0,1,0,0,0,0,0,0
10555.jpg,1,0,1,1,0,0,0,0,0
996154.jpg,1,0,0,0,1,0,0,0,1
479753.jpg,1,1,0,0,0,0,0,0,1
562.jpg,1,0,0,0,0,0,0,0,1
929.jpg,1,0,0,0,0,0,0,0,1
1076487.jpg,1,0,0,0,0,1,0,0,0
13475.jpg,1,1,0,0,0,0,0,0,0
9208.jpg,1,1,0,0,0,0,0,0,1
451048.jpg,1,1,0,0,0,0,1,0,0
343668.jpg,1,1,0,1,0,0,0,0,0
312221.jpg,1,0,0,0,0,1,0,0,0
118340.jpg,1,1,0,0,0,0,0,0,0
206647.jpg,1,1,0,0,0,0,0,0,1
76757.jpg,1,0,0,0,0,0,1,0,0
262500.jpg,1,1,0,0,0,0,0,0,1
752623.jpg,1,1,0,1,0,0,0,0,0
2636.jpg,1,0,0,0,0,0,0,0,1
768744.jpg,1,1,1,0,0,0,1,0,0
1893.jpg,1,1,0,0,0,0,0,0,0
2109.jpg,1,0,0,1,1,0,0,0,0
545611.jpg,1,1,0,0,0,0,0,0,0
1771.jpg,1,1,0,0,0,0,0,0,0
763215.jpg,1,1,0,0,0,0,1,0,0
13387.jpg,1,0,0,0,1,0,0,0,1
491854.jpg,1,0,0,0,0,0,0,0,0
522627.jpg,1,0,0,1,1,0,0,0,0
966220.jpg,1,0,0,0,0,1,0,0,0
273481.jpg,1,0,0,0,1,0,0,0,1
12106.jpg,1,0,0,0,0,0,0,0,0
129213.jpg,1,1,1,1,0,0,1,0,0
471507.jpg,1,0,0,0,1,1,0,0,1
68724.jpg,1,0,0,0,0,1,0,0,1
15092.jpg,1,0,0,0,1,0,0,0,1
27205.jpg,1,1,0,0,0,0,0,0,0
799379.jpg,1,0,0,0,1,0,0,0,1
416144.jpg,1,0,0,0,0,1,0,0,1
458576.jpg,1,1,0,0,0,0,1,0,0
700391.jpg,1,0,0,0,0,0,0,0,1
278924.jpg,1,0,0,0,1,0,0,0,1
147441.jpg,1,1,0,0,0,1,0,0,0
400535.jpg,1,0,0,0,1,0,0,0,1
420809.jpg,1,1,0,0,0,0,1,0,0
614933.jpg,1,0,0,0,0,0,0,0,0
111.jpg,1,0,0,0,1,0,0,0,0
1060090.jpg,1,0,0,0,0,0,0,0,1
1370.jpg,1,1,0,0,0,0,0,0,1
665.jpg,1,1,0,0,0,1,0,0,0
268896.jpg,1,1,0,0,0,0,1,0,0
536437.jpg,1,0,0,0,0,0,0,0,1
512195.jpg,1,0,0,1,1,0,0,0,0
760741.jpg,1,0,0,0,0,0,0,0,1
8536.jpg,1,1,0,0,0,0,0,0,0
87516.jpg,1,0,0,0,0,1,0,0,1
534.jpg,1,0,0,0,0,0,0,0,1
924.jpg,1,0,0,0,0,1,0,0,0
13811.jpg,1,0,0,0,0,0,0,0,1
385128.jpg,1,1,0,0,1,0,0,0,0
656156.jpg,1,0,0,0,0,1,0,0,1
605.jpg,1,1,0,0,0,0,0,0,1
20982.jpg,1,0,1,0,0,0,1,0,0
1369.jpg,1,1,0,0,0,0,0,0,1
5174.jpg,1,0,0,1,1,0,0,0,0
10528.jpg,1,1,0,0,1,0,0,0,0
56292.jpg,1,1,0,0,0,0,0,0,1
856289.jpg,1,0,0,0,0,0,1,0,0
9399.jpg,1,0,0,0,0,0,0,0,0
579974.jpg,1,0,0,0,0,1,0,0,0
38985.jpg,1,1,0,0,0,1,0,0,1
49519.jpg,1,1,1,1,0,0,1,0,0
489064.jpg,1,0,0,0,1,0,0,0,0
535292.jpg,1,0,0,0,1,1,0,0,0
8961.jpg,1,0,0,1,1,0,0,0,0
333484.jpg,1,1,0,0,0,0,0,0,0
539885.jpg,1,0,0,0,1,0,0,0,1
16320.jpg,1,1,0,0,0,0,0,0,1
137113.jpg,1,0,0,0,0,0,0,0,0
619803.jpg,1,0,0,1,1,0,0,0,1
575265.jpg,1,1,0,0,0,0,0,0,1
725201.jpg,1,0,0,0,0,0,0,0,1
