filename,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Romance,Thriller
331446.jpg,1,0,0,0,0,0,0,0,0
755679.jpg,1,1,0,0,0,0,0,0,0
49524.jpg,1,0,0,0,0,0,1,0,0
17997.jpg,1,0,0,0,0,0,0,0,0
89486.jpg,1,0,0,0,1,0,0,0,0
74379.jpg,1,0,0,0,1,0,0,0,0
849777.jpg,1,0,0,0,0,0,0,0,0
91759.jpg,1,0,0,0,1,0,0,0,0
66366.jpg,1,0,0,0,0,0,0,0,0
161403.jpg,1,0,0,0,1,0,0,0,0
35963.jpg,1,0,0,0,0,0,0,0,0
403333.jpg,1,0,0,0,0,0,0,0,0
48301.jpg,1,0,0,0,0,0,0,0,0
471968.jpg,1,0,0,0,0,0,0,0,0
55292.jpg,1,0,0,0,0,0,0,0,0
25716.jpg,1,0,0,0,0,0,0,0,0
581526.jpg,1,0,0,0,1,0,0,0,0
12705.jpg,1,0,0,0,0,0,0,0,0
758902.jpg,1,0,0,0,0,0,0,1,0
10620.jpg,1,0,0,0,0,0,0,0,0
109513.jpg,1,0,0,0,0,0,0,0,0
195590.jpg,1,0,0,0,0,0,0,0,0
38594.jpg,1,0,0,0,0,0,0,0,0
597094.jpg,1,0,0,0,1,0,0,0,0
16638.jpg,1,0,0,0,0,0,0,0,0
377447.jpg,1,0,0,0,0,0,0,0,0
34204.jpg,1,0,0,0,0,0,0,0,0
1647.jpg,1,0,0,0,0,0,0,0,0
71883.jpg,1,0,0,0,0,0,0,0,0
7007.jpg,1,0,0,0,0,1,0,0,0
13807.jpg,1,0,0,0,1,0,0,0,0
10090.jpg,1,0,0,0,0,0,0,0,0
1498.jpg,1,0,0,0,0,0,0,0,0
85311.jpg,1,0,0,0,0,0,0,0,0
32049.jpg,1,0,0,0,0,0,0,0,1
16214.jpg,1,0,0,0,0,0,0,0,0
414719.jpg,1,0,0,0,0,0,0,0,0
40644.jpg,1,0,0,0,0,0,0,0,0
12541.jpg,1,0,0,0,0,0,0,0,0
26718.jpg,1,0,0,0,0,0,0,0,0
571446.jpg,1,0,0,0,0,0,0,0,0
1092899.jpg,1,0,0,0,0,0,0,0,1
568637.jpg,1,0,0,0,0,0,0,0,0
176241.jpg,1,0,0,0,0,0,0,0,0
766208.jpg,1,0,0,0,0,0,0,0,0
5917.jpg,1,0,0,0,0,0,0,0,0
822264.jpg,1,0,0,0,0,0,0,0,0
33305.jpg,1,0,0,0,0,0,0,0,0
3054.jpg,1,0,0,0,0,0,0,0,0
454650.jpg,1,0,0,0,0,0,0,0,0
39776.jpg,1,0,0,0,0,0,0,0,0
57585.jpg,1,0,0,0,0,0,0,0,0
10916.jpg,1,0,0,0,0,0,0,0,0
588108.jpg,1,0,0,0,0,0,0,0,0
932420.jpg,1,0,0,0,1,0,0,0,0
50374.jpg,1,0,0,0,0,0,0,0,0
18816.jpg,1,0,0,0,0,0,0,0,0
434724.jpg,1,0,0,0,0,0,0,0,0
74623.jpg,1,0,0,0,0,0,0,0,0
17585.jpg,1,0,0,0,0,0,0,0,0
47822.jpg,1,0,0,0,0,0,0,0,0
52728.jpg,1,0,0,0,0,0,0,0,0
54757.jpg,1,0,0,1,0,0,0,0,0
35381.jpg,1,0,0,0,0,0,0,0,0
49849.jpg,1,0,0,0,0,0,0,0,0
477449.jpg,1,0,0,0,0,0,0,0,0
11955.jpg,1,0,0,0,0,0,0,0,0
45932.jpg,1,0,0,0,0,0,0,0,0
361613.jpg,1,0,0,1,0,0,0,0,0
735919.jpg,1,0,0,1,0,0,0,0,0
11795.jpg,1,0,0,0,0,0,0,0,0
460962.jpg,1,0,0,0,0,0,0,0,0
136080.jpg,1,0,0,0,0,0,0,0,0
645489.jpg,1,0,0,0,0,0,0,0,0
47340.jpg,1,0,0,0,0,0,0,0,0
36728.jpg,1,0,0,0,0,0,1,0,0
375872.jpg,1,0,0,0,0,0,0,0,0
63297.jpg,1,0,0,0,0,0,0,0,0
30771.jpg,1,0,0,0,0,0,0,0,0
109425.jpg,1,0,0,0,0,0,0,0,0
470035.jpg,1,0,0,0,0,0,0,0,0
89125.jpg,1,0,0,0,0,0,0,0,0
47628.jpg,1,0,0,0,0,0,0,0,0
179930.jpg,1,0,1,0,0,0,0,0,0
778946.jpg,1,0,0,0,0,0,0,0,0
3176.jpg,1,0,0,0,0,0,0,0,0
69597.jpg,1,0,0,0,0,0,0,0,0
10252.jpg,1,0,0,0,0,0,0,0,0
76654.jpg,1,0,0,0,0,0,0,0,0
384973.jpg,1,0,0,0,0,0,0,0,0
25182.jpg,1,0,0,0,0,0,0,0,0
33642.jpg,1,0,0,0,1,0,0,0,0
88633.jpg,1,0,0,0,0,0,0,0,0
20525.jpg,1,0,0,0,0,0,0,0,0
845781.jpg,1,0,0,0,0,0,0,0,0
500922.jpg,1,0,0,0,1,0,0,0,0
271969.jpg,1,0,0,0,0,0,0,0,0
9967.jpg,1,0,0,0,0,0,0,0,0
185471.jpg,1,0,0,0,0,0,0,0,0
9727.jpg,1,0,0,0,1,0,0,0,0
9597.jpg,1,0,0,0,1,0,0,0,0
27847.jpg,1,0,0,0,0,0,0,0,0
621914.jpg,1,0,0,0,0,0,0,0,0
262848.jpg,1,0,0,0,0,0,0,0,0
226672.jpg,1,0,0,0,0,0,0,0,0
1036956.jpg,1,0,0,0,0,0,0,0,0
485811.jpg,1,0,0,0,0,0,0,0,0
1048300.jpg,1,0,0,0,0,0,0,0,0
588073.jpg,1,0,0,0,1,0,0,0,0
17386.jpg,1,0,0,0,0,0,0,0,0
69636.jpg,1,0,0,0,0,0,0,0,0
25624.jpg,1,0,0,0,0,0,0,0,0
493006.jpg,1,0,0,0,1,0,0,0,0
31597.jpg,1,0,0,0,1,0,0,0,0
13722.jpg,1,0,0,0,0,0,0,0,0
11228.jpg,1,0,0,0,0,0,0,0,1
958263.jpg,1,0,0,0,0,0,0,0,0
9288.jpg,1,0,0,0,0,0,1,0,0
19959.jpg,1,0,0,0,0,0,0,0,1
76544.jpg,1,0,0,0,0,0,0,0,0
37821.jpg,1,0,0,0,0,0,0,0,1
8845.jpg,1,0,0,0,0,0,0,0,1
864692.jpg,1,0,0,0,0,0,0,0,0
592834.jpg,1,0,0,0,0,0,0,0,0
12289.jpg,1,0,0,0,0,0,0,0,0
42684.jpg,1,0,0,0,0,0,0,0,0
10413.jpg,1,0,0,0,0,0,0,0,0
20662.jpg,1,0,0,0,0,0,0,0,0
791348.jpg,1,0,0,0,0,0,0,0,0
685274.jpg,1,0,0,0,0,0,0,0,0
241848.jpg,1,0,0,0,0,0,0,0,0
984.jpg,1,0,0,0,0,0,0,0,0
119283.jpg,1,0,0,0,0,0,0,0,0
6341.jpg,1,0,0,0,0,0,0,0,0
730840.jpg,1,0,0,0,0,0,1,0,0
25769.jpg,1,0,0,0,0,0,0,0,0
254011.jpg,1,1,0,0,0,0,0,0,0
280217.jpg,1,0,0,0,0,0,0,0,0
373067.jpg,1,0,0,0,0,0,0,0,0
427433.jpg,1,0,0,0,0,0,0,0,0
1131409.jpg,1,0,0,0,0,0,0,0,0
1249358.jpg,1,0,0,0,0,0,0,0,0
806746.jpg,1,0,0,0,0,0,0,0,0
56451.jpg,1,0,0,0,0,0,0,0,0
32008.jpg,1,0,0,0,0,0,0,0,0
12273.jpg,1,0,0,0,0,0,0,0,0
119147.jpg,1,1,0,0,0,0,0,0,0
59500.jpg,1,0,0,0,0,0,0,0,0
49530.jpg,1,0,0,0,0,0,0,0,0
505642.jpg,1,0,0,0,0,0,0,0,0
491854.jpg,1,0,0,0,0,0,0,0,0
76341.jpg,1,0,0,0,0,0,0,0,0
951546.jpg,1,0,0,0,0,0,0,0,0
198663.jpg,1,0,0,0,0,0,0,0,0
845861.jpg,1,0,0,0,0,1,0,0,0
675353.jpg,1,0,0,0,0,0,0,0,0
637649.jpg,1,0,0,0,0,0,0,0,0
1155089.jpg,1,0,1,0,0,0,0,0,0
538246.jpg,1,0,0,0,0,0,0,0,0
1053592.jpg,1,0,0,0,0,1,0,0,0
1211957.jpg,1,0,0,0,0,0,0,0,0
124905.jpg,1,0,0,0,0,1,0,0,0
816741.jpg,1,0,0,0,0,0,0,0,0
842675.jpg,1,0,0,0,0,1,0,0,0
640146.jpg,1,0,0,0,0,0,0,0,0
920081.jpg,1,0,0,0,0,0,0,0,0
566525.jpg,1,1,0,0,0,0,0,0,0
208036.jpg,1,0,0,1,0,0,0,0,0
124352.jpg,1,0,0,0,0,0,0,0,0
179883.jpg,1,0,0,1,0,0,1,0,0
104974.jpg,1,0,0,0,0,0,0,0,0
41317.jpg,1,0,0,0,0,0,0,0,0
94603.jpg,1,0,0,1,0,0,1,0,0
859453.jpg,1,0,0,1,0,0,0,0,0
89593.jpg,1,0,0,0,0,0,1,0,0
107412.jpg,1,0,0,0,0,0,0,0,0
758025.jpg,1,0,0,0,0,0,0,0,0
48944.jpg,1,0,0,0,0,0,0,0,0
30617.jpg,1,0,0,0,0,0,0,0,0
75832.jpg,1,0,0,0,0,0,0,0,0
540247.jpg,1,0,0,0,0,0,0,0,0
408323.jpg,1,0,0,0,0,0,0,0,0
50569.jpg,1,0,0,0,0,0,0,0,0
55472.jpg,1,0,0,0,0,0,0,0,0
14355.jpg,1,1,0,0,0,0,0,0,0
371042.jpg,1,0,0,0,0,0,0,0,0
